date,time,count
W0116,16:32:06.241178,932
W0116,16:33:02.945781,933
W0116,16:33:08.934412,934
W0116,16:34:07.887714,935
W0116,16:34:13.938838,936
W0116,16:35:10.436123,937
W0116,16:35:16.432677,938
W0116,16:36:15.405995,939
W0116,16:36:21.429620,940
W0116,16:37:18.082305,941
W0116,16:37:24.071877,942
W0116,16:38:23.276985,943
W0116,16:38:29.266146,944
W0116,16:39:25.914402,945
W0116,16:39:31.876562,946
W0116,16:40:30.853415,947
W0116,16:40:36.876076,948
W0116,16:41:33.454293,949
W0116,16:41:39.469574,950
W0116,16:42:38.640352,951
W0116,16:42:44.627547,952
W0116,16:43:50.934969,953
W0116,16:43:56.955010,954
W0116,16:44:53.286237,955
W0116,16:44:59.275173,956
W0116,16:45:58.567219,957
W0116,16:46:04.681950,958
W0116,16:47:01.135941,959
W0116,16:47:07.153604,960
W0116,16:48:06.193293,961
W0116,16:48:12.244158,962
W0116,16:49:09.030640,963
W0116,16:49:15.049659,964
W0116,16:50:14.245126,965
W0116,16:50:20.269567,966
W0116,16:51:16.452867,967
W0116,16:51:22.472239,968
W0116,16:52:21.474166,969
W0116,16:52:27.520432,970
W0116,16:53:24.401850,971
W0116,16:53:30.427868,972
W0116,16:54:29.656975,973
W0116,16:54:35.707173,974
W0117,08:40:08.766273,975
W0117,08:40:14.089987,976
W0117,08:41:33.101758,977
W0117,08:41:38.430691,978
W0117,08:42:47.179702,979
W0117,08:42:52.565786,980
W0117,08:43:50.381414,981
W0117,08:43:55.945341,982
W0117,08:44:55.878988,983
W0117,08:45:01.506014,984
W0117,08:45:59.342496,985
W0117,08:46:04.703382,986
W0117,08:47:04.287701,987
W0117,08:47:09.618568,988
W0117,08:48:06.651876,989
W0117,08:48:12.038483,990
W0117,08:49:11.895248,991
W0117,08:49:17.526149,992
W0117,08:50:14.705170,993
W0117,08:50:20.065763,994
W0117,08:51:20.005087,995
W0117,08:51:25.695024,996
W0117,08:52:23.439249,997
W0117,08:52:29.040016,998
W0117,08:53:28.697952,999
W0117,08:53:34.023736,1000
W0117,08:54:30.907657,1001
W0117,08:54:36.324972,1002
W0117,08:55:36.450248,1003
W0117,08:55:42.062805,1004
W0117,08:56:39.066704,1005
W0117,08:56:44.427184,1006
W0117,08:57:43.797827,1007
W0117,08:57:49.157092,1008
W0117,08:58:46.073908,1009
W0117,08:58:51.464555,1010
W0117,08:59:51.165482,1011
W0117,08:59:56.558331,1012
W0117,09:00:53.399812,1013
W0117,09:00:58.823822,1014
W0117,09:01:58.103796,1015
W0117,09:02:03.496307,1016
W0117,09:03:00.322734,1017
W0117,09:03:05.980016,1018
W0117,09:04:05.566836,1019
W0117,09:04:11.046630,1020
W0117,09:05:07.932385,1021
W0117,09:05:13.420223,1022
W0117,09:06:12.463656,1023
W0117,09:06:17.883010,1024
W0117,09:07:14.550563,1025
W0117,09:07:19.999508,1026
W0117,09:08:19.423120,1027
W0117,09:08:24.868973,1028
W0117,09:09:21.471822,1029
W0117,09:09:26.934827,1030
W0117,09:10:26.794566,1031
W0117,09:10:32.301693,1032
W0117,09:11:28.989203,1033
W0117,09:11:34.514377,1034
W0117,09:12:33.720149,1035
W0117,09:12:39.225881,1036
W0117,09:13:35.928407,1037
W0117,09:13:41.647015,1038
W0117,09:14:41.146411,1039
W0117,09:14:46.622644,1040
W0117,09:15:43.406041,1041
W0117,09:15:48.882587,1042
W0117,09:16:48.385229,1043
W0117,09:16:53.889961,1044
W0117,09:17:50.831337,1045
W0117,09:17:56.281736,1046
W0117,09:18:55.646585,1047
W0117,09:19:01.128587,1048
W0117,09:19:58.380273,1049
W0117,09:20:03.914300,1050
W0117,09:21:03.213402,1051
W0117,09:21:08.721941,1052
W0117,09:22:05.283949,1053
W0117,09:22:10.824975,1054
W0117,09:23:10.312626,1055
W0117,09:23:15.849969,1056
W0117,09:24:12.542523,1057
W0117,09:24:18.086460,1058
W0117,09:25:17.311872,1059
W0117,09:25:22.876552,1060
W0117,09:26:19.563961,1061
W0117,09:26:25.129669,1062
W0117,09:27:24.252640,1063
W0117,09:27:29.818256,1064
W0117,09:28:26.608701,1065
W0117,09:28:32.152105,1066
W0117,09:29:31.578510,1067
W0117,09:29:37.146711,1068
W0117,09:30:33.660199,1069
W0117,09:30:39.231287,1070
W0117,09:31:38.522076,1071
W0117,09:31:44.063699,1072
W0117,09:32:40.798678,1073
W0117,09:32:46.370294,1074
W0117,09:33:45.590632,1075
W0117,09:33:51.216110,1076
W0117,09:34:47.949205,1077
W0117,09:34:53.516547,1078
W0117,09:35:52.593820,1079
W0117,09:35:58.224769,1080
W0117,09:36:54.814996,1081
W0117,09:37:00.413156,1082
W0117,09:37:59.763717,1083
W0117,09:38:05.366546,1084
W0117,09:39:02.241344,1085
W0117,09:39:07.903427,1086
W0117,09:40:06.595491,1087
W0117,09:40:12.197101,1088
W0117,09:41:08.838645,1089
W0117,09:41:14.465967,1090
W0117,09:42:13.749468,1091
W0117,09:42:19.348152,1092
W0117,09:43:16.268733,1093
W0117,09:43:21.899026,1094
W0117,09:44:21.374691,1095
W0117,09:44:27.031106,1096
W0117,09:45:23.616760,1097
W0117,09:45:29.249738,1098
W0117,09:46:28.224400,1099
W0117,09:46:33.857836,1100
W0117,09:47:30.169128,1101
W0117,09:47:35.832656,1102
W0117,09:48:35.089033,1103
W0117,09:48:40.746433,1104
W0117,09:49:37.481958,1105
W0117,09:49:43.172062,1106
W0117,09:50:42.333738,1107
W0117,09:50:47.997781,1108
W0117,09:51:44.791042,1109
W0117,09:51:50.421227,1110
W0117,09:52:49.722441,1111
W0117,09:52:55.379505,1112
W0117,09:53:51.899646,1113
W0117,09:53:57.590232,1114
W0117,09:54:56.733419,1115
W0117,09:55:02.427165,1116
W0117,09:55:59.056651,1117
W0117,09:56:04.749418,1118
W0117,09:57:04.003867,1119
W0117,09:57:09.695204,1120
W0117,09:58:06.376585,1121
W0117,09:58:12.062180,1122
W0117,09:59:11.399106,1123
W0117,09:59:17.085332,1124
W0117,10:00:13.399581,1125
W0117,10:00:19.097296,1126
W0117,10:01:18.405975,1127
W0117,10:01:24.128374,1128
W0117,10:02:20.595392,1129
W0117,10:02:26.280571,1130
W0117,10:03:25.618088,1131
W0117,10:03:31.335016,1132
W0117,10:04:28.293576,1133
W0117,10:04:34.025494,1134
W0117,10:05:33.056442,1135
W0117,10:05:38.832813,1136
W0117,10:06:35.423848,1137
W0117,10:06:41.200829,1138
W0117,10:07:40.456355,1139
W0117,10:07:46.201843,1140
W0117,10:08:43.013365,1141
W0117,10:08:48.845147,1142
W0117,10:09:47.736184,1143
W0117,10:09:53.457190,1144
W0117,10:10:50.230767,1145
W0117,10:10:55.986457,1146
W0117,10:11:55.276728,1147
W0117,10:12:01.021914,1148
W0117,10:12:57.727506,1149
W0117,10:13:03.503893,1150
W0117,10:14:02.996639,1151
W0117,10:14:08.711944,1152
W0117,10:15:05.216989,1153
W0117,10:15:10.967677,1154
W0117,10:16:09.935845,1155
W0117,10:16:15.686065,1156
W0117,10:17:12.067384,1157
W0117,10:17:17.785187,1158
W0117,10:18:17.256059,1159
W0117,10:18:23.038489,1160
W0117,10:19:19.622046,1161
W0117,10:19:25.401549,1162
W0117,10:20:24.493161,1163
W0117,10:20:30.268970,1164
W0117,10:21:27.052397,1165
W0117,10:21:32.833546,1166
W0117,10:22:31.990005,1167
W0117,10:22:37.765154,1168
W0117,10:23:34.439517,1169
W0117,10:23:40.218567,1170
W0117,10:24:39.064802,1171
W0117,10:24:44.818042,1172
W0117,10:25:41.455318,1173
W0117,10:25:47.262203,1174
W0117,10:30:57.765297,1175
W0117,10:31:03.489105,1176
W0117,10:32:00.010015,1177
W0117,10:32:05.790203,1178
W0117,10:33:05.074054,1179
W0117,10:33:10.849370,1180
W0117,10:34:07.453894,1181
W0117,10:34:13.236162,1182
W0117,10:35:12.350342,1183
W0117,10:35:18.128998,1184
W0117,10:36:14.860143,1185
W0117,10:36:20.673280,1186
W0117,10:37:20.034754,1187
W0117,10:37:25.813267,1188
W0117,10:38:22.775337,1189
W0117,10:38:28.583712,1190
W0117,10:39:27.854741,1191
W0117,10:39:33.664716,1192
W0117,10:40:30.037078,1193
W0117,10:40:35.818413,1194
W0117,10:41:34.893188,1195
W0117,10:41:40.668097,1196
W0117,10:42:37.285494,1197
W0117,10:42:43.094045,1198
W0117,10:43:42.447995,1199
W0117,10:43:48.270268,1200
W0117,10:44:44.696960,1201
W0117,10:44:50.509846,1202
W0117,10:45:49.990088,1203
W0117,10:45:55.859926,1204
W0117,10:46:52.654237,1205
W0117,10:46:58.438026,1206
W0117,10:47:57.627344,1207
W0117,10:48:03.466722,1208
W0117,10:49:00.197929,1209
W0117,10:49:06.037358,1210
W0117,10:50:05.355866,1211
W0117,10:50:11.199575,1212
W0117,10:51:07.692627,1213
W0117,10:51:13.506505,1214
W0117,10:52:12.649441,1215
W0117,10:52:18.504921,1216
W0117,10:53:15.573320,1217
W0117,10:53:21.409394,1218
W0117,10:54:20.506536,1219
W0117,10:54:26.407500,1220
W0117,10:55:22.789566,1221
W0117,10:55:28.627796,1222
W0117,10:56:27.658890,1223
W0117,10:56:33.526595,1224
W0117,10:57:30.058063,1225
W0117,10:57:35.894289,1226
W0117,10:58:35.027055,1227
W0117,10:58:40.893389,1228
W0117,10:59:37.432411,1229
W0117,10:59:43.304028,1230
W0117,11:00:42.440711,1231
W0117,11:00:48.344543,1232
W0117,11:01:44.864154,1233
W0117,11:01:50.767086,1234
W0117,11:02:49.816321,1235
W0117,11:02:55.685314,1236
W0117,11:03:52.057437,1237
W0117,11:03:57.923141,1238
W0117,11:04:56.887722,1239
W0117,11:05:02.757328,1240
W0117,11:05:59.356106,1241
W0117,11:06:05.230551,1242
W0117,11:07:04.340678,1243
W0117,11:07:10.241202,1244
W0117,11:08:07.175101,1245
W0117,11:08:13.048017,1246
W0117,11:09:11.782605,1247
W0117,11:09:17.677620,1248
W0117,11:10:14.064954,1249
W0117,11:10:19.962848,1250
W0117,11:11:19.101336,1251
W0117,11:11:24.969132,1252
W0117,11:12:21.600456,1253
W0117,11:12:27.499558,1254
W0117,11:13:26.934469,1255
W0117,11:13:32.802245,1256
W0117,11:14:29.230379,1257
W0117,11:14:35.097883,1258
W0117,11:15:34.170118,1259
W0117,11:15:40.037088,1260
W0117,11:16:36.775341,1261
W0117,11:16:42.739765,1262
W0117,11:17:41.879240,1263
W0117,11:17:47.851325,1264
W0117,11:18:44.484666,1265
W0117,11:18:50.389076,1266
W0117,11:19:49.427541,1267
W0117,11:19:55.300314,1268
W0117,11:20:51.885393,1269
W0117,11:20:57.813464,1270
W0117,11:21:57.312433,1271
W0117,11:22:03.306893,1272
W0117,11:23:00.297299,1273
W0117,11:23:06.194476,1274
W0117,11:24:05.080379,1275
W0117,11:24:10.983538,1276
W0117,11:25:07.343813,1277
W0117,11:25:13.275774,1278
W0117,11:26:12.550678,1279
W0117,11:26:18.477267,1280
W0117,11:27:15.025257,1281
W0117,11:27:20.959816,1282
W0117,11:28:20.212682,1283
W0117,11:28:26.113849,1284
W0117,11:29:22.600559,1285
W0117,11:29:28.535013,1286
W0117,11:30:27.612486,1287
W0117,11:30:33.575793,1288
W0117,11:31:30.052659,1289
W0117,11:31:36.009636,1290
W0117,11:32:35.091406,1291
W0117,11:32:41.049827,1292
W0117,11:33:37.875245,1293
W0117,11:33:43.807181,1294
W0117,11:34:42.696871,1295
W0117,11:34:48.628489,1296
W0117,11:35:45.047360,1297
W0117,11:35:50.981437,1298
W0117,11:36:50.197927,1299
W0117,11:36:56.131283,1300
W0117,11:37:52.617928,1301
W0117,11:37:58.545286,1302
W0117,11:38:57.434460,1303
W0117,11:39:03.366801,1304
W0117,11:39:59.665303,1305
W0117,11:40:05.629252,1306
W0117,11:41:04.853078,1307
W0117,11:41:10.809027,1308
W0117,11:42:07.347074,1309
W0117,11:42:13.308055,1310
W0117,11:43:12.703301,1311
W0117,11:43:18.692111,1312
W0117,11:44:15.045598,1313
W0117,11:44:21.038642,1314
W0117,11:45:19.972571,1315
W0117,11:45:25.903784,1316
W0117,11:46:22.254837,1317
W0117,11:46:28.274078,1318
W0117,11:47:27.376837,1319
W0117,11:47:33.394822,1320
W0117,11:48:30.201342,1321
W0117,11:48:36.166093,1322
W0117,11:49:35.248605,1323
W0117,11:49:41.273988,1324
W0117,11:50:37.913698,1325
W0117,11:50:43.933904,1326
W0117,11:51:42.938602,1327
W0117,11:51:48.899842,1328
W0117,11:52:45.727687,1329
W0117,11:52:51.715775,1330
W0117,11:53:50.401477,1331
W0117,11:53:56.365748,1332
W0117,11:55:42.064481,1333
W0117,11:55:48.054636,1334
W0117,11:56:44.678648,1335
W0117,11:56:50.672070,1336
W0117,11:57:50.143982,1337
W0117,11:57:56.099711,1338
W0117,11:58:52.214746,1339
W0117,11:58:58.205188,1340
W0117,11:59:57.212944,1341
W0117,12:00:03.201776,1342
W0117,13:23:42.599617,1343
W0117,13:23:47.900573,1344
W0117,13:24:44.358637,1345
W0117,13:24:49.958070,1346
W0117,13:25:49.536118,1347
W0117,13:25:55.139004,1348
W0117,13:26:52.189607,1349
W0117,13:26:57.789880,1350
W0117,13:27:57.163012,1351
W0117,13:28:02.792851,1352
W0117,13:28:59.449699,1353
W0117,13:29:05.076200,1354
W0117,13:30:04.531828,1355
W0117,13:30:10.247171,1356
W0117,13:31:07.530999,1357
W0117,13:31:13.162220,1358
W0117,13:32:12.599442,1359
W0117,13:32:18.231586,1360
W0117,13:33:14.617484,1361
W0117,13:33:20.301767,1362
W0117,13:34:19.483476,1363
W0117,13:34:25.173669,1364
W0117,13:35:21.814472,1365
W0117,13:35:27.502193,1366
W0117,13:36:26.911223,1367
W0117,13:36:32.601068,1368
W0117,13:37:29.402024,1369
W0117,13:37:35.090102,1370
W0117,13:38:34.322885,1371
W0117,13:38:40.014753,1372
W0117,13:39:36.612064,1373
W0117,13:39:42.358503,1374
W0117,13:40:41.546252,1375
W0117,13:40:47.232064,1376
W0117,13:41:44.248831,1377
W0117,13:41:49.965945,1378
W0117,13:42:49.141543,1379
W0117,13:42:54.826597,1380
W0117,13:43:51.411875,1381
W0117,13:43:57.128259,1382
W0117,13:44:56.372208,1383
W0117,13:45:02.058377,1384
W0117,13:45:58.614665,1385
W0117,13:46:04.359905,1386
W0117,13:47:04.219928,1387
W0117,13:47:09.968554,1388
W0117,13:48:06.418624,1389
W0117,13:48:12.133855,1390
W0117,13:49:11.468361,1391
W0117,13:49:17.184808,1392
W0117,13:50:13.866626,1393
W0117,13:50:19.586267,1394
W0117,13:51:18.636109,1395
W0117,13:51:24.386452,1396
W0117,13:52:20.976850,1397
W0117,13:52:26.696854,1398
W0117,13:53:25.668397,1399
W0117,13:53:31.384402,1400
W0117,13:54:27.930158,1401
W0117,13:54:33.678282,1402
W0117,13:55:33.078898,1403
W0117,13:55:38.862638,1404
W0117,13:56:35.525933,1405
W0117,13:56:41.308928,1406
W0117,13:57:40.578189,1407
W0117,13:57:46.356350,1408
W0117,13:58:42.880590,1409
W0117,13:58:48.693765,1410
W0117,13:59:47.795447,1411
W0117,13:59:53.600951,1412
W0117,14:00:50.203274,1413
W0117,14:00:55.953510,1414
W0117,14:01:55.426968,1415
W0117,14:02:01.239377,1416
W0117,14:02:57.958242,1417
W0117,14:03:03.797212,1418
W0117,14:04:03.013471,1419
W0117,14:04:08.827119,1420
W0117,14:05:05.615080,1421
W0117,14:05:11.428748,1422
W0117,14:06:10.544262,1423
W0117,14:06:16.384703,1424
W0117,14:07:13.216252,1425
W0117,14:07:19.029356,1426
W0117,14:08:18.315958,1427
W0117,14:08:24.096736,1428
W0117,14:09:20.783885,1429
W0117,14:09:26.623667,1430
W0117,14:10:25.939989,1431
W0117,14:10:31.720599,1432
W0117,14:11:28.875232,1433
W0117,14:11:34.742430,1434
W0117,14:12:34.060638,1435
W0117,14:12:39.901268,1436
W0117,14:13:36.347863,1437
W0117,14:13:42.187354,1438
W0117,14:14:41.547974,1439
W0117,14:14:47.389201,1440
W0117,14:15:44.047189,1441
W0117,14:15:49.914598,1442
W0117,14:16:49.385746,1443
W0117,14:16:55.255304,1444
W0117,14:17:52.083803,1445
W0117,14:17:57.956188,1446
W0117,14:18:57.040740,1447
W0117,14:19:02.852418,1448
W0117,14:19:59.328958,1449
W0117,14:20:05.197846,1450
W0117,14:33:16.419323,1451
W0117,14:33:22.288349,1452
W0117,14:34:19.134891,1453
W0117,14:34:24.880139,1454
W0117,14:35:24.069670,1455
W0117,14:35:29.815420,1456
W0117,14:36:26.668057,1457
W0117,14:36:32.419865,1458
W0117,14:37:31.633675,1459
W0117,14:37:37.388682,1460
W0117,14:38:33.949934,1461
W0117,14:38:39.759894,1462
W0117,14:39:39.552134,1463
W0117,14:39:45.330282,1464
W0117,14:40:42.059428,1465
W0117,14:40:47.869125,1466
W0117,14:41:47.158236,1467
W0117,14:41:52.963163,1468
W0117,14:42:49.541989,1469
W0117,14:42:55.349759,1470
W0117,14:43:54.606748,1471
W0117,14:44:00.412050,1472
W0117,14:44:56.984127,1473
W0117,14:45:02.855382,1474
W0117,14:46:02.275272,1475
W0117,14:46:08.085855,1476
W0117,14:47:04.924081,1477
W0117,14:47:10.794070,1478
W0117,14:48:10.012446,1479
W0117,14:48:15.847440,1480
W0117,14:49:12.489234,1481
W0117,14:49:18.326241,1482
W0117,14:50:17.466701,1483
W0117,14:50:23.308866,1484
W0117,14:51:20.278326,1485
W0117,14:51:26.175846,1486
W0117,14:52:25.583878,1487
W0117,14:52:31.458595,1488
W0117,14:53:27.971292,1489
W0117,14:53:33.867825,1490
W0117,14:54:32.955755,1491
W0117,14:54:38.823945,1492
W0117,14:55:35.384649,1493
W0117,14:55:41.227245,1494
W0117,14:56:40.619274,1495
W0117,14:56:46.487267,1496
W0117,14:57:42.783458,1497
W0117,14:57:48.656169,1498
W0117,14:58:47.721904,1499
W0117,14:58:53.660883,1500
W0117,14:59:50.372900,1501
W0117,14:59:56.299279,1502
W0117,15:00:55.875589,1503
W0117,15:01:01.744382,1504
W0117,15:01:58.425716,1505
W0117,15:02:04.326932,1506
W0117,15:03:03.263557,1507
W0117,15:03:09.181272,1508
W0117,15:04:05.899127,1509
W0117,15:04:11.797286,1510
W0117,15:05:11.073545,1511
W0117,15:05:16.974411,1512
W0117,15:06:13.867064,1513
W0117,15:06:19.796486,1514
W0117,15:07:18.646858,1515
W0117,15:07:24.612315,1516
W0117,15:08:21.182714,1517
W0117,15:08:27.081648,1518
W0117,15:09:26.270793,1519
W0117,15:09:32.178804,1520
W0117,15:10:28.660377,1521
W0117,15:10:34.564515,1522
W0117,15:11:33.733153,1523
W0117,15:11:39.690413,1524
W0117,15:12:36.042299,1525
W0117,15:12:41.945981,1526
W0117,15:13:41.024646,1527
W0117,15:13:46.989418,1528
W0117,15:14:43.606140,1529
W0117,15:14:49.562608,1530
W0117,15:15:48.844058,1531
W0117,15:15:54.742365,1532
W0117,15:16:51.512147,1533
W0117,15:16:57.536621,1534
W0117,15:17:56.539394,1535
W0117,15:18:02.473526,1536
W0117,15:18:59.154295,1537
W0117,15:19:05.089277,1538
W0117,15:20:04.216768,1539
W0117,15:20:10.179652,1540
W0117,15:24:39.692378,1541
W0117,15:24:45.626962,1542
W0117,15:25:42.160365,1543
W0117,15:25:48.062265,1544
W0117,15:26:47.663362,1545
W0117,15:26:53.597020,1546
W0117,15:27:50.239552,1547
W0117,15:27:56.173497,1548
W0117,15:28:55.274664,1549
W0117,15:29:01.200414,1550
W0117,15:29:58.062729,1551
W0117,15:30:03.993384,1552
W0117,15:31:03.313616,1553
W0117,15:31:09.272557,1554
W0117,15:32:05.997728,1555
W0117,15:32:11.927310,1556
W0117,15:33:10.669672,1557
W0117,15:33:16.600683,1558
W0117,15:34:13.176033,1559
W0117,15:34:19.085882,1560
W0117,15:35:18.264698,1561
W0117,15:35:24.190079,1562
W0117,15:36:20.914769,1563
W0117,15:36:26.908237,1564
W0117,15:41:36.880007,1565
W0117,15:41:42.871598,1566
W0117,15:42:39.367198,1567
W0117,15:42:45.271102,1568
W0117,15:43:44.536492,1569
W0117,15:43:50.437981,1570
W0117,15:44:46.957170,1571
W0117,15:44:52.824755,1572
W0117,15:45:51.935614,1573
W0117,15:45:57.833259,1574
W0117,15:46:54.755486,1575
W0117,15:47:00.660650,1576
W0117,15:47:59.735431,1577
W0117,15:48:05.668936,1578
W0117,15:49:02.143138,1579
W0117,15:49:08.106370,1580
W0117,15:50:07.177579,1581
W0117,15:50:13.142813,1582
W0117,15:51:09.610687,1583
W0117,15:51:15.545691,1584
W0117,15:52:14.905342,1585
W0117,15:52:20.860762,1586
W0117,15:53:17.372382,1587
W0117,15:53:23.364998,1588
W0117,15:54:22.428864,1589
W0117,15:54:28.392148,1590
W0117,15:55:25.047338,1591
W0117,15:55:31.036309,1592
W0117,15:56:30.144246,1593
W0117,15:56:36.101008,1594
W0117,15:57:32.713479,1595
W0117,15:57:38.700083,1596
W0117,15:58:37.968374,1597
W0117,15:58:43.932376,1598
W0117,15:59:40.610344,1599
W0117,15:59:46.571472,1600
W0117,16:00:45.646975,1601
W0117,16:00:51.641369,1602
W0117,16:01:48.199288,1603
W0117,16:01:54.128240,1604
W0117,16:02:53.277889,1605
W0117,16:02:59.270056,1606
W0117,16:03:55.687134,1607
W0117,16:04:01.617733,1608
W0117,16:05:00.958848,1609
W0117,16:05:06.919508,1610
W0117,16:06:03.467651,1611
W0117,16:06:09.423944,1612
W0117,16:07:08.860160,1613
W0117,16:07:14.825152,1614
W0117,16:08:11.211081,1615
W0117,16:08:17.203383,1616
W0117,16:09:16.569020,1617
W0117,16:09:22.524241,1618
W0117,16:10:19.602200,1619
W0117,16:10:25.590906,1620
W0117,16:11:24.650209,1621
W0117,16:11:30.607388,1622
W0117,16:12:26.922576,1623
W0117,16:12:32.916216,1624
W0117,16:13:31.873621,1625
W0117,16:13:37.832111,1626
W0117,16:14:34.286393,1627
W0117,16:14:40.306857,1628
W0117,16:15:39.371119,1629
W0117,16:15:45.362450,1630
W0117,16:16:41.988782,1631
W0117,16:16:47.976624,1632
W0117,16:17:46.955935,1633
W0117,16:17:53.006649,1634
W0117,16:18:49.364976,1635
W0117,16:18:55.386229,1636
W0117,16:19:54.271332,1637
W0117,16:20:00.234135,1638
W0117,16:20:56.931109,1639
W0117,16:21:02.945361,1640
W0117,16:22:02.309305,1641
W0117,16:22:08.269286,1642
W0117,16:23:04.729657,1643
W0117,16:23:10.687482,1644
W0117,16:24:10.313468,1645
W0117,16:24:16.335580,1646
W0117,16:25:12.996441,1647
W0117,16:25:19.016804,1648
W0117,16:26:18.589514,1649
W0117,16:26:24.639283,1650
W0117,16:27:21.841907,1651
W0117,16:27:27.859777,1652
W0117,16:28:26.861871,1653
W0117,16:28:32.946586,1654
W0117,16:29:29.472196,1655
W0117,16:29:35.525039,1656
W0117,16:30:34.984936,1657
W0117,16:30:41.034653,1658
W0117,16:31:54.227260,1659
W0117,16:32:00.309139,1660
W0117,16:32:56.609367,1661
W0117,16:33:02.598915,1662
W0117,16:34:01.770222,1663
W0117,16:34:07.763664,1664
W0117,16:35:04.415818,1665
W0117,16:35:10.467375,1666
W0117,16:36:10.067370,1667
W0117,16:36:16.084640,1668
W0117,16:37:12.664363,1669
W0117,16:37:18.685925,1670
W0117,16:38:17.962960,1671
W0117,16:38:23.958449,1672
W0117,16:39:20.445439,1673
W0117,16:39:26.461289,1674
W0117,16:40:25.745796,1675
W0117,16:40:31.762342,1676
W0117,16:41:28.442674,1677
W0117,16:41:34.462074,1678
W0117,16:42:33.591691,1679
W0117,16:42:39.678296,1680
W0117,16:43:36.079802,1681
W0117,16:43:42.066161,1682
W0117,16:44:41.194525,1683
W0117,16:44:47.242712,1684
W0117,16:45:43.923718,1685
W0117,16:45:49.978040,1686
W0117,16:46:49.468598,1687
W0117,16:46:55.455680,1688
W0117,16:47:51.864500,1689
W0117,16:47:57.854749,1690
W0117,16:48:57.327601,1691
W0117,16:49:03.373807,1692
W0117,16:49:59.783596,1693
W0117,16:50:05.831530,1694
W0117,16:51:24.167166,1695
W0117,16:51:30.191965,1696
W0117,16:52:26.707190,1697
W0117,16:52:32.725807,1698
W0117,16:53:32.252286,1699
W0117,16:53:38.298365,1700
W0117,16:54:34.792099,1701
W0117,16:54:40.844410,1702
W0117,16:55:39.927752,1703
W0117,16:55:46.012069,1704
W0120,09:46:12.106709,1705
W0120,09:46:17.312604,1706
W0120,09:47:14.810864,1707
W0120,09:47:20.413739,1708
W0120,09:48:20.781376,1709
W0120,09:48:26.317790,1710
W0120,09:49:23.663492,1711
W0120,09:50:41.758091,1712
W0120,09:50:47.090741,1713
W0120,09:51:44.414355,1714
W0120,09:51:49.955169,1715
W0120,09:52:49.995462,1716
W0120,09:52:55.393448,1717
W0120,09:53:52.435464,1718
W0120,09:53:57.733846,1719
W0120,09:54:57.571465,1720
W0120,09:55:02.895054,1721
W0120,09:56:01.390866,1722
W0120,09:56:06.782546,1723
W0120,09:57:06.431002,1724
W0120,09:57:11.817778,1725
W0120,09:58:08.788211,1726
W0120,09:58:14.176666,1727
W0120,09:59:13.751022,1728
W0120,09:59:19.109161,1729
W0120,10:01:05.925035,1730
W0120,10:01:11.349059,1731
W0120,10:02:08.394902,1732
W0120,10:02:13.811612,1733
W0120,10:03:13.695269,1734
W0120,10:03:19.086414,1735
W0120,10:04:15.854893,1736
W0120,10:04:21.547000,1737
W0120,10:05:21.257206,1738
W0120,10:05:26.671362,1739
W0120,10:06:23.805948,1740
W0120,10:06:29.166404,1741
W0120,10:07:28.733343,1742
W0120,10:07:34.367949,1743
W0120,10:08:31.460223,1744
W0120,10:08:36.875948,1745
W0120,10:09:36.593703,1746
W0120,10:09:42.070319,1747
W0120,10:10:39.219815,1748
W0120,10:10:44.610380,1749
W0120,10:11:44.449955,1750
W0120,10:11:49.897586,1751
W0120,10:12:47.022837,1752
W0120,10:12:52.448132,1753
W0120,10:13:51.636842,1754
W0120,10:13:57.111744,1755
W0120,10:14:53.765261,1756
W0120,10:14:59.244385,1757
W0120,10:15:58.603931,1758
W0120,10:16:04.051126,1759
W0120,10:17:00.889223,1760
W0120,10:17:06.337796,1761
W0120,10:18:06.015525,1762
W0120,10:18:11.672528,1763
W0120,10:19:08.421981,1764
W0120,10:19:13.899515,1765
W0120,10:20:13.223309,1766
W0120,10:20:18.675307,1767
W0120,10:21:15.278247,1768
W0120,10:21:20.732430,1769
W0120,10:22:20.686406,1770
W0120,10:22:26.165575,1771
W0120,10:23:22.817405,1772
W0120,10:23:28.268914,1773
W0120,10:24:27.542608,1774
W0120,10:24:33.056615,1775
W0120,10:25:29.778934,1776
W0120,10:25:35.224272,1777
W0120,10:26:34.461951,1778
W0120,10:26:39.975735,1779
W0120,10:27:36.948542,1780
W0120,10:27:42.432444,1781
W0120,10:28:42.097148,1782
W0120,10:28:47.605181,1783
W0120,10:29:44.183074,1784
W0120,10:29:49.658812,1785
W0120,10:30:48.979558,1786
W0120,10:30:54.485625,1787
W0120,10:31:51.162997,1788
W0120,10:31:56.703665,1789
W0120,10:32:56.087445,1790
W0120,10:33:01.623734,1791
W0120,10:33:58.409600,1792
W0120,10:34:03.945613,1793
W0120,10:35:02.877918,1794
W0120,10:35:08.451776,1795
W0120,10:36:04.896502,1796
W0120,10:36:10.468575,1797
W0120,10:37:09.685448,1798
W0120,10:37:15.255211,1799
W0120,10:38:11.691720,1800
W0120,10:38:17.229198,1801
W0120,10:39:16.427116,1802
W0120,10:39:21.997114,1803
W0120,10:40:18.819003,1804
W0120,10:40:24.383481,1805
W0120,10:41:23.412156,1806
W0120,10:41:28.977363,1807
W0120,10:42:25.688122,1808
W0120,10:42:31.282833,1809
